point_id,latitude,longitude,elevation_m
P48591,24.75123,92.390992,392.49
P48592,22.630889,92.785787,425.27
P48593,26.270959,91.420975,530.52
P48594,25.611801,94.710564,319.22
P48595,22.918908,92.235835,384.22
P48596,24.208258,93.377066,512.68
P48597,26.721488,95.404078,596.71
P48598,25.694521,92.437064,1158.1
P48599,29.005956,89.063154,1256.18
P48600,25.277065,93.504364,532.68
P48601,25.419369,93.964429,606.81
P48602,26.534826,92.053192,496.4
P48603,28.032079,94.49165,1217.71
P48604,27.374603,93.171969,1243.5
P48605,26.85426,94.544605,509.17
P48606,25.953169,91.079144,878.76
P48607,23.792078,94.997761,653.98
P48608,24.178578,93.588977,650.21
P48609,28.203518,94.4111,738.81
P48610,24.051345,92.721199,663.37
P48611,24.095879,94.56532,676.3
P48612,27.684296,92.973464,960.06
P48613,29.127425,95.555186,1048.16
P48614,28.097516,91.827398,1090.23
P48615,26.168618,92.811423,300.0
P48616,29.5,95.813931,1196.96
P48617,27.901083,96.776479,983.46
P48618,26.927429,92.671934,1063.31
P48619,23.066852,93.800121,320.89
P48620,28.989368,92.706832,1248.77
P48621,25.807904,93.623186,1196.09
P48622,25.286543,93.640372,848.96
P48623,26.698916,91.037397,413.51
P48624,22.402796,92.593898,560.02
P48625,26.01063,95.390602,636.33
P48626,26.092172,90.704203,300.0
P48627,27.099246,92.185557,573.52
P48628,23.3133,93.708595,300.0
P48629,25.62452,95.049656,659.08
P48630,25.850584,92.077953,971.42
P48631,24.297649,95.383751,692.09
P48632,27.109073,96.642055,352.14
P48633,24.612027,94.966087,562.3
P48634,25.23002,92.484521,555.13
P48635,26.656141,93.358439,1104.82
P48636,27.602242,95.045667,1345.43
P48637,24.19049,95.193071,1132.41
P48638,24.9186,94.951385,1122.54
P48639,22.625313,95.517476,903.92
P48640,25.651825,94.724562,409.61
P48641,26.309697,91.886573,596.58
P48642,27.729371,93.244461,1502.08
P48643,24.060627,94.655226,862.01
P48644,25.066103,93.375228,802.54
P48645,22.884875,92.886147,683.55
P48646,27.116836,93.902345,1574.03
P48647,25.861272,95.630883,1194.98
P48648,26.347448,93.068652,1071.37
P48649,24.049186,93.113575,916.11
P48650,27.340495,93.880388,1607.38
P48651,26.277026,91.423004,891.59
P48652,24.055272,93.803071,706.13
P48653,27.148342,92.477788,1269.55
P48654,26.010902,93.154781,906.25
P48655,24.987598,94.755954,865.83
P48656,27.604013,90.382076,1441.35
P48657,28.597932,95.068062,1351.44
P48658,28.310488,93.042532,870.99
P48659,26.414867,94.926375,865.72
P48660,23.031776,92.742903,692.81
P48661,24.820522,93.436084,311.4
P48662,29.5,93.565519,1220.83
P48663,25.278318,93.309377,427.21
P48664,26.022618,93.31729,921.69
P48665,27.565423,92.098134,549.89
P48666,24.88924,94.052289,721.41
P48667,23.916386,93.776385,676.08
P48668,25.989504,91.399113,625.86
P48669,28.369253,92.827989,1377.56
P48670,26.872438,96.08953,1594.84
P48671,27.092015,94.084807,770.76
P48672,25.61061,91.910705,771.32
P48673,26.032948,96.378471,759.8
P48674,23.725232,92.681729,300.0
P48675,27.527891,94.093052,945.53
P48676,26.161318,92.624581,612.6
P48677,28.21105,92.289553,1174.44
P48678,29.5,93.763047,936.63
P48679,22.941238,93.55266,300.0
P48680,24.986727,91.661062,300.0
P48681,27.006401,93.093357,1013.37
P48682,29.5,92.717971,1393.77
P48683,23.165725,94.07146,817.58
P48684,26.451096,97.085211,1203.28
P48685,23.861917,94.097753,378.36
P48686,24.058711,92.76096,421.23
P48687,27.699934,92.011996,1250.39
P48688,26.64149,95.483133,697.86
P48689,27.525521,94.286035,922.77
P48690,25.948069,94.99324,1182.6
P48691,24.577932,94.47148,307.66
P48692,24.664883,94.301538,761.62
P48693,27.439902,94.585687,1486.61
P48694,24.329599,93.191595,596.85
P48695,26.728129,96.474749,1346.79
P48696,26.324664,94.291483,1164.23
P48697,26.43198,93.764275,1221.21
P48698,26.658007,94.975167,603.46
P48699,26.545578,93.185346,457.16
P48700,27.290698,92.133071,1038.84
P48701,23.57786,91.2873,771.01
P48702,26.96679,94.194873,797.36
P48703,26.993569,92.869666,625.82
P48704,25.827474,92.099518,775.7
P48705,27.543218,93.037963,1475.09
P48706,22.113813,93.27447,466.4
P48707,23.413517,93.900441,786.88
P48708,22.583485,92.480775,902.77
P48709,26.023153,92.418331,300.0
P48710,27.52047,91.362146,1390.03
P48711,27.424383,92.383436,1111.39
P48712,25.738439,90.636693,625.66
P48713,29.5,95.766531,1792.21
P48714,24.649369,94.089605,857.41
P48715,23.362868,93.096496,670.89
P48716,28.455893,94.240111,1120.28
P48717,25.008643,93.458079,860.26
P48718,25.940559,91.738435,428.7
P48719,26.213642,94.158526,726.15
P48720,25.426277,93.744508,828.29
P48721,23.883504,92.956607,1109.93
P48722,28.403776,93.73629,1183.95
P48723,26.307253,89.917523,943.26
P48724,26.578003,92.329636,1272.07
P48725,23.179897,93.975946,649.31
P48726,25.44467,94.507144,742.31
P48727,24.620191,94.068753,542.59
P48728,23.382889,93.30583,537.88
P48729,24.518996,92.876116,536.77
P48730,25.235342,91.212499,721.49
P48731,28.327434,96.18658,1141.92
P48732,27.976787,95.213744,2009.28
P48733,24.277309,93.582278,726.76
P48734,29.5,92.25979,1423.38
P48735,23.293807,94.371698,390.6
P48736,25.228044,93.996151,965.91
P48737,24.64728,94.426417,563.06
P48738,27.062135,94.639775,946.88
P48739,26.124266,93.937829,840.24
P48740,28.170533,93.464407,860.9
P48741,27.829479,94.793763,1473.44
P48742,27.05468,92.265902,799.92
P48743,28.222321,90.811708,771.94
P48744,23.317071,93.450869,504.89
P48745,25.707799,92.489192,365.78
P48746,25.456739,92.652391,300.0
P48747,25.054311,92.301225,650.77
P48748,28.255591,90.697904,1170.69
P48749,27.066762,94.582978,1011.34
P48750,25.66342,90.601302,535.96
P48751,27.020462,93.444931,1416.76
P48752,27.995426,92.087622,615.36
P48753,25.308506,95.328509,872.79
P48754,23.711823,92.884813,380.59
P48755,25.466137,91.729228,801.65
P48756,27.468071,89.987983,984.0
P48757,23.347217,93.435618,563.54
P48758,25.54367,93.401933,300.0
P48759,25.102747,92.803537,458.6
P48760,24.773758,94.05324,1043.07
P48761,28.171033,91.678698,1119.58
P48762,29.5,93.533725,949.44
P48763,28.934258,92.627769,1441.43
P48764,25.439356,93.696378,371.49
P48765,26.724108,90.023283,774.02
P48766,24.558094,93.879515,775.55
P48767,25.054631,94.664262,769.18
P48768,29.465583,92.125501,1443.63
P48769,24.535195,91.625116,476.49
P48770,25.95247,93.849327,871.03
P48771,29.111434,94.907941,1246.22
P48772,25.178377,93.792637,795.48
P48773,25.804482,92.940928,725.36
P48774,27.279771,93.897454,1235.84
P48775,24.531717,93.043588,743.24
P48776,25.246646,94.548945,626.82
P48777,25.575244,89.218643,1293.79
P48778,27.731859,94.282761,1203.34
P48779,24.135756,92.998064,526.05
P48780,27.699382,94.705217,642.09
P48781,27.481306,93.364805,1011.34
P48782,25.895547,92.48207,517.36
P48783,27.191869,93.770627,1091.12
P48784,24.992537,95.399354,981.45
P48785,26.55453,91.435917,577.77
P48786,26.517138,90.91666,434.51
P48787,25.03151,94.228991,925.79
P48788,25.289739,91.22783,478.12
P48789,25.442738,92.861442,1161.69
P48790,28.38368,95.9914,926.8
P48791,27.030496,95.459454,1247.67
P48792,24.715154,94.49806,786.27
P48793,22.350676,93.853501,375.64
P48794,25.95577,95.888248,1664.77
P48795,25.663592,91.687475,441.35
P48796,25.431249,94.287973,997.78
P48797,25.756287,93.820983,475.1
P48798,25.180527,93.197867,850.33
P48799,27.320805,96.428646,1509.03
P48800,25.982891,94.23582,572.13
P48801,24.280913,92.092759,589.86
P48802,27.823547,91.926418,1061.14
P48803,23.205413,92.471883,775.42
P48804,24.585632,94.867552,564.32
P48805,25.980595,94.472929,825.94
P48806,26.189502,92.981881,521.13
P48807,22.364882,93.724388,743.44
P48808,28.210383,88.910362,1300.54
P48809,23.191448,91.957964,1308.49
P48810,24.847012,91.816955,444.15
P48811,25.446728,92.974448,574.83
P48812,25.851982,92.525634,513.15
P48813,24.658372,90.097201,537.5
P48814,27.232397,94.467782,1142.8
P48815,24.897337,92.931146,688.44
P48816,26.803688,93.159398,1184.42
P48817,23.258253,92.839739,873.4
P48818,25.180372,93.508215,472.65
P48819,27.226366,92.947894,910.48
P48820,25.870548,94.934131,954.0
P48821,26.026435,93.906705,651.44
P48822,24.672238,92.353412,488.54
P48823,25.233106,93.821305,681.03
P48824,25.019662,91.731261,471.21
P48825,27.449925,95.290865,1110.76
P48826,28.902497,94.383053,1377.89
P48827,27.049316,92.386088,1004.09
P48828,25.65404,92.167968,394.55
P48829,22.674952,94.982627,483.3
P48830,25.710766,91.766379,677.17
P48831,26.794777,89.757422,983.74
P48832,24.970457,89.79725,1040.27
P48833,28.076152,94.474708,1539.14
P48834,26.177341,94.185264,732.51
P48835,23.077968,92.689597,705.82
P48836,23.270491,93.116137,785.85
P48837,25.400145,91.287914,599.67
P48838,23.051068,93.046165,459.39
P48839,25.229587,93.467752,997.8
P48840,25.783307,91.58888,850.74
P48841,25.964586,94.547681,662.24
P48842,23.627226,95.565292,620.27
P48843,24.943981,91.915853,501.32
P48844,27.695453,94.331045,1211.65
P48845,26.160542,91.469223,314.65
P48846,26.089724,94.306016,555.57
P48847,24.879255,94.342558,587.78
P48848,26.824249,94.957199,1282.13
P48849,23.204686,93.123825,624.21
P48850,27.770632,89.980477,875.62
P48851,25.199202,93.867288,415.3
P48852,29.5,92.050447,1431.54
P48853,27.526002,94.536865,1158.01
P48854,28.879247,96.473345,1590.18
P48855,24.920665,92.381775,300.0
P48856,24.9445,94.703905,930.91
P48857,26.938241,92.001661,922.95
P48858,25.406513,94.910256,808.64
P48859,26.923045,93.818091,994.41
P48860,25.700364,93.983138,702.66
P48861,26.945847,91.60755,1213.03
P48862,24.354847,94.8944,504.56
P48863,25.198246,90.745921,810.68
P48864,22.0,92.903272,450.54
P48865,23.595264,91.76451,300.0
P48866,27.70136,93.158407,1281.41
P48867,26.508907,91.205697,762.6
P48868,24.186795,93.060406,509.25
P48869,25.523135,94.2392,905.72
P48870,27.563319,94.46822,1149.52
P48871,26.465501,93.493462,703.34
P48872,27.729117,94.347462,758.84
P48873,27.561765,96.220507,1115.2
P48874,27.841494,89.700251,946.7
P48875,26.667667,93.168155,300.0
P48876,24.9688,95.419655,589.2
P48877,25.470316,91.147222,308.45
P48878,25.587678,91.790509,520.35
P48879,27.438334,94.297386,998.06
P48880,24.273437,95.539125,753.28
P48881,25.60833,91.904349,668.73
P48882,24.17003,94.078749,738.2
P48883,25.726875,93.991012,659.34
P48884,25.330317,94.687703,1009.0
P48885,29.5,92.744408,1348.33
P48886,24.135842,94.470997,991.54
P48887,23.776735,94.155971,928.28
P48888,28.067808,95.286963,1413.96
P48889,27.077462,91.83018,1108.23
P48890,26.940222,95.142323,998.06
P48891,24.728346,92.779981,1264.66
P48892,25.147033,94.947157,571.42
P48893,24.830498,91.72194,1008.46
P48894,25.545727,94.492094,782.08
P48895,25.537556,94.277821,984.41
P48896,26.895078,94.248133,1147.36
P48897,25.698642,94.864885,635.99
P48898,25.579027,91.987809,669.8
P48899,24.413587,94.219491,823.1
P48900,25.531695,90.818939,759.82
P48901,29.281574,92.117722,1218.67
P48902,27.072951,95.904098,950.98
P48903,27.677922,91.056227,1325.08
P48904,27.408946,91.730081,1290.14
P48905,23.757956,93.509169,335.83
P48906,24.966406,93.764176,940.8
P48907,27.132724,94.230369,910.26
P48908,25.575651,94.199018,1243.5
P48909,27.706718,92.771781,1352.73
P48910,25.320392,94.469334,795.08
P48911,24.443794,93.728315,806.34
P48912,25.447322,93.306388,1245.59
P48913,22.144558,94.272071,405.82
P48914,25.047293,92.505594,617.13
P48915,25.256687,94.440124,976.28
P48916,25.680208,94.650139,844.77
P48917,28.286838,96.743216,1796.83
P48918,23.16529,93.221302,526.64
P48919,27.860309,91.813551,1105.82
P48920,26.341889,95.496429,753.02
P48921,26.724684,91.257192,816.33
P48922,26.358761,94.778593,443.03
P48923,28.871902,89.137813,1159.44
P48924,27.711046,94.758209,1322.67
P48925,25.254932,92.976206,843.35
P48926,25.574496,92.419634,525.32
P48927,25.558564,94.278756,1075.85
P48928,25.54456,91.70965,300.0
P48929,25.520413,93.574149,922.23
P48930,25.461862,94.19476,540.3
P48931,26.561793,93.659581,802.15
P48932,28.359085,94.36312,1366.3
P48933,24.60753,93.573662,667.89
P48934,28.39968,96.605969,872.21
P48935,25.859734,93.038872,700.17
P48936,29.5,90.455027,1346.31
P48937,26.863219,95.712014,924.01
P48938,26.06083,92.786215,430.22
P48939,28.273234,96.803535,1425.82
P48940,25.615322,91.913191,468.42
P48941,22.827953,93.870407,392.46
P48942,26.28068,92.221261,965.86
P48943,25.885538,95.397902,632.2
P48944,23.815752,93.875026,900.28
P48945,25.34546,96.544328,674.22
P48946,23.355457,93.643337,870.07
P48947,27.417653,95.492043,1368.71
P48948,26.319067,93.711488,830.84
P48949,25.175018,95.080591,365.6
P48950,26.710967,94.77147,536.32
P48951,23.198125,94.730737,514.52
P48952,24.858258,92.198995,579.35
P48953,28.072034,93.80949,1556.35
P48954,26.102555,93.131075,1192.82
P48955,25.878768,92.455365,621.75
P48956,25.23291,95.210448,887.39
P48957,27.149784,96.427259,1368.61
P48958,26.116048,94.401134,864.23
P48959,24.829743,93.762823,1300.64
P48960,27.174294,95.584546,982.09
P48961,24.718832,92.290538,816.2
P48962,26.398587,95.603612,624.27
P48963,25.434515,95.391259,916.16
P48964,24.385265,94.069774,596.96
P48965,28.100422,91.25799,1157.2
P48966,28.543678,93.35568,1565.28
P48967,24.725515,94.555879,763.16
P48968,25.655759,94.827984,642.56
P48969,24.23135,93.592856,432.77
P48970,27.73345,92.611277,917.46
P48971,22.51727,92.381762,382.67
P48972,25.373337,94.631253,1244.21
P48973,29.5,90.659079,1259.35
P48974,23.364333,92.781832,729.35
P48975,25.330845,92.147326,458.58
P48976,25.211019,93.659263,506.99
P48977,26.755324,93.749858,616.54
P48978,26.573046,95.781509,904.98
P48979,26.229165,94.356467,840.35
P48980,22.0,93.530667,728.15
P48981,27.891097,93.657862,1027.79
P48982,23.719318,94.623226,556.71
P48983,23.920201,92.289846,366.16
P48984,26.945778,92.823052,1403.58
P48985,25.736686,92.17782,804.3
P48986,25.430503,94.434878,1069.97
P48987,25.51375,92.203515,419.95
P48988,26.409098,92.258902,753.41
P48989,26.62205,93.702388,735.83
P48990,26.950368,90.403495,820.63
P48991,26.840276,91.277483,987.42
P48992,25.557626,94.212179,399.85
P48993,26.141789,94.24927,636.24
P48994,25.550313,94.094335,907.31
P48995,24.961843,91.205532,1040.5
P48996,23.85228,93.372886,862.3
P48997,25.093114,90.799917,791.45
P48998,24.445562,93.615036,733.85
P48999,24.82377,96.544263,661.94
P49000,28.578477,95.229535,1633.86
P49001,27.736597,93.048783,720.45
P49002,25.513076,94.078448,746.01
P49003,24.828374,94.231112,823.24
P49004,26.230577,94.874754,1034.6
P49005,22.766822,92.074748,686.56
P49006,25.556002,93.804859,609.54
P49007,22.572322,93.135515,451.94
P49008,25.722881,90.10403,670.0
P49009,28.146329,92.191274,917.46
P49010,27.731602,94.1315,883.7
P49011,25.271388,93.950318,472.84
P49012,25.120756,94.451943,854.79
P49013,26.814168,94.668971,725.5
P49014,24.496826,95.432674,307.57
P49015,25.295401,93.741745,622.92
P49016,25.920717,93.437478,818.39
P49017,26.220699,95.038822,1409.97
P49018,27.094866,94.256177,940.21
P49019,25.966118,93.877842,815.46
P49020,23.449361,93.97834,896.78
P49021,24.738118,93.574232,650.18
P49022,27.740716,96.550733,1604.01
P49023,25.665281,94.142061,1075.78
P49024,22.009501,93.529424,300.0
P49025,25.604359,93.364912,1046.34
P49026,27.383704,90.079546,805.07
P49027,27.871976,92.275932,1052.23
P49028,25.118541,93.848544,429.15
P49029,27.367892,94.305489,1237.85
P49030,26.758301,96.226539,882.83
P49031,25.98167,95.91369,904.4
P49032,28.551651,94.507831,1544.7
P49033,25.544672,92.727872,300.0
P49034,29.281395,97.032337,1060.96
P49035,26.621525,92.388491,642.48
P49036,26.564945,93.923008,1179.81
P49037,25.696422,95.594243,609.01
P49038,26.739167,92.310831,992.16
P49039,26.526298,95.159428,818.2
P49040,24.835116,93.190414,782.64
P49041,26.816142,95.012676,511.34
P49042,25.889456,93.592516,702.43
P49043,26.964114,94.203143,466.22
P49044,24.727921,94.209904,419.67
P49045,25.837432,92.423744,655.84
P49046,24.561969,93.504719,1208.58
P49047,25.377586,93.258267,1006.51
P49048,24.79794,94.380952,743.29
P49049,24.362849,93.401579,957.29
P49050,23.392746,92.99242,972.82
P49051,24.862984,93.23149,899.57
P49052,24.922202,91.765369,626.22
P49053,24.297612,95.100426,954.26
P49054,27.936402,91.440775,978.75
P49055,25.940631,90.311659,440.72
P49056,25.264555,93.238172,750.14
P49057,28.040727,90.153626,1045.15
P49058,25.740683,94.343569,1287.84
P49059,24.481052,95.175404,1348.36
P49060,25.027004,92.543498,677.57
P49061,27.08036,92.856457,752.58
P49062,29.091658,92.774963,1489.0
P49063,24.642546,93.070036,741.25
P49064,24.568948,93.177087,859.04
P49065,23.163654,94.080146,697.83
P49066,22.967285,93.672743,909.22
P49067,27.306449,95.791907,1501.5
P49068,27.602635,96.899054,1603.09
P49069,25.674333,91.533367,440.83
P49070,24.752674,95.109965,474.0
P49071,25.96163,93.19485,584.05
P49072,23.361101,94.245812,743.17
P49073,26.54667,92.739262,668.37
P49074,23.391891,92.265323,300.0
P49075,26.093076,94.093594,595.33
P49076,28.297617,95.122537,792.93
P49077,26.618804,95.371457,609.61
P49078,25.364244,92.548535,414.72
P49079,27.433767,95.611522,1295.38
P49080,26.847295,93.35965,625.15
P49081,28.910541,96.716344,1434.65
P49082,25.251794,92.32106,300.0
P49083,24.703855,93.529982,984.95
P49084,26.432628,92.919819,1161.53
P49085,27.251401,92.658038,1001.0
P49086,24.961946,94.550546,1262.05
P49087,27.65578,91.826742,1605.68
P49088,25.040701,91.66984,634.67
P49089,27.933937,88.0,1242.17
P49090,23.541113,93.234768,681.31
P49091,24.636972,92.962811,678.52
P49092,23.127023,95.073381,439.26
P49093,26.487884,93.500828,510.75
P49094,27.278193,91.545895,1280.29
P49095,28.469239,95.60797,1468.44
P49096,27.546378,91.374146,1039.95
P49097,24.395036,95.856544,1129.76
P49098,26.144407,93.462981,536.18
P49099,24.438695,93.732214,641.91
P49100,27.895718,96.749119,1310.35
P49101,24.973899,93.623329,745.28
P49102,23.013595,94.400937,775.06
P49103,23.470449,93.793657,638.35
P49104,26.388306,95.209471,550.46
P49105,25.511741,95.814589,730.25
P49106,26.961033,93.406047,1161.52
P49107,24.050603,93.365762,782.68
P49108,25.918878,92.419183,513.37
P49109,26.107243,94.458025,1132.24
P49110,25.447782,94.170969,496.74
P49111,26.564995,95.857305,684.76
P49112,25.993291,92.836261,476.06
P49113,27.532944,89.798814,1259.78
P49114,27.321471,94.91785,1240.29
P49115,29.5,93.149788,794.6
P49116,28.422805,92.875461,1208.5
P49117,24.696706,93.227666,1278.5
P49118,23.802804,93.245886,694.42
P49119,23.890301,93.798223,401.53
P49120,26.761425,92.360055,630.42
P49121,27.199212,92.574951,1051.34
P49122,27.402086,94.256499,1239.75
P49123,26.535036,94.89759,788.48
P49124,25.403132,95.0423,706.93
P49125,25.875517,95.208609,1189.63
P49126,25.795903,92.47061,300.0
P49127,27.117538,93.08838,880.79
P49128,23.208286,93.040924,811.75
P49129,27.381719,95.680133,641.73
P49130,24.283927,93.305599,921.63
P49131,26.669604,93.280172,786.47
P49132,25.200731,91.883773,902.69
P49133,24.610506,93.937323,799.91
P49134,24.849827,93.61432,1203.77
P49135,27.153036,93.992746,772.21
P49136,24.040333,93.940156,722.66
P49137,25.48465,91.558894,756.78
P49138,24.399246,91.574459,571.33
P49139,27.105889,92.771203,1136.98
P49140,23.51699,92.950801,436.14
P49141,29.116162,91.460082,945.33
P49142,24.176393,91.727039,991.61
P49143,24.991667,94.068387,894.55
P49144,27.293625,91.777339,481.84
P49145,28.428958,90.97621,1110.83
P49146,28.554318,95.40974,1264.57
P49147,27.274635,94.688769,1142.98
P49148,26.816051,91.435661,1030.92
P49149,27.092378,90.926601,942.48
P49150,24.242921,95.183248,788.31
P49151,22.655023,93.93968,437.76
P49152,25.638666,93.65754,676.01
P49153,24.552534,93.44406,723.53
P49154,23.382867,92.839273,886.26
P49155,28.459514,90.518499,888.86
P49156,24.855524,91.351127,339.57
P49157,25.657943,93.293833,775.91
P49158,25.633412,94.917321,756.54
P49159,29.316289,94.55637,1595.64
P49160,23.761122,93.422187,785.95
P49161,24.464948,91.829602,300.0
P49162,26.861752,96.037321,528.44
P49163,27.415338,94.461727,727.89
P49164,24.528049,94.446625,726.85
P49165,24.923591,94.936784,987.58
P49166,28.282739,91.216152,1575.87
P49167,24.078889,93.475183,528.94
P49168,26.209128,94.867214,559.8
P49169,23.722855,94.197919,559.93
P49170,23.117945,93.474386,315.99
P49171,24.667374,92.584551,563.56
P49172,24.268612,94.664048,697.74
P49173,26.973106,89.282751,1387.76
P49174,24.239612,95.239382,917.34
P49175,26.148575,94.509422,622.86
P49176,25.317352,93.541688,674.11
P49177,25.370126,92.111619,300.0
P49178,27.375554,94.50834,1403.29
P49179,25.238342,93.288013,1250.92
P49180,24.614415,93.331443,842.86
P49181,25.46428,94.573263,701.81
P49182,28.434634,96.402254,962.42
P49183,27.337159,92.471084,1067.21
P49184,23.245481,94.562837,414.65
P49185,24.993596,91.191421,300.0
P49186,25.205275,92.76647,491.89
P49187,23.652004,95.706234,646.9
P49188,24.069713,94.388046,671.76
P49189,27.010822,93.299024,1083.65
P49190,27.702114,95.791907,1182.34
P49191,25.175984,90.770252,1238.19
P49192,24.683699,93.782459,1204.38
P49193,26.33112,93.728636,786.73
P49194,26.189377,93.726334,754.46
P49195,25.099486,93.73488,645.01
P49196,26.731927,94.004686,844.08
P49197,24.967826,92.120237,535.75
P49198,23.385436,94.901991,973.97
P49199,24.490323,94.912114,817.0
P49200,26.434171,93.401105,967.87
P49201,26.946925,90.119393,391.09
P49202,24.707366,90.382642,776.98
P49203,22.0,92.770288,580.94
P49204,22.763992,92.950005,337.85
P49205,28.564384,94.430951,1430.44
P49206,25.46755,91.137445,529.29
P49207,28.997618,91.060179,1065.09
P49208,24.326363,93.15283,1075.31
P49209,26.194246,90.394261,1109.1
P49210,25.770342,94.534816,953.19
P49211,24.683036,94.33172,1041.9
P49212,26.914756,90.444235,1005.85
P49213,25.51937,95.857651,1078.37
P49214,25.389524,94.606388,583.02
P49215,24.948368,93.246069,672.73
P49216,23.015036,93.051302,836.83
P49217,24.676981,94.536653,657.62
P49218,27.038652,94.210401,1447.56
P49219,27.193129,94.1555,707.1
P49220,25.831926,94.762034,892.58
P49221,24.888987,94.119557,895.31
P49222,27.33447,97.5,1029.28
P49223,25.373662,94.195168,481.63
P49224,25.682028,92.34058,493.42
P49225,26.260753,93.088794,774.26
P49226,23.79451,92.398011,848.53
P49227,27.340182,94.735942,847.84
P49228,25.487709,94.811794,951.56
P49229,26.185759,91.253664,409.29
P49230,27.000391,93.366995,999.27
P49231,24.489287,94.978472,496.04
P49232,26.280479,92.123418,1136.67
P49233,28.078519,96.083616,1183.61
P49234,24.743806,92.675439,468.0
P49235,26.494364,92.596624,970.26
P49236,26.275822,94.428541,812.46
P49237,26.150852,95.692819,598.75
P49238,26.946676,95.947966,840.3
P49239,26.376345,93.153529,882.34
P49240,25.426676,94.41424,801.11
P49241,26.92059,92.000435,1371.9
P49242,27.853953,93.701455,1612.76
P49243,25.442393,94.298818,330.03
P49244,23.666227,92.512675,539.97
P49245,26.418085,93.558255,809.55
P49246,28.032668,93.156789,1098.18
P49247,27.391357,92.821098,1072.28
P49248,24.665693,94.913487,627.04
P49249,24.154006,92.978685,891.1
P49250,26.312701,92.101389,371.94
P49251,22.687987,93.082316,746.64
P49252,24.649792,93.569023,671.1
P49253,26.122212,94.079747,1098.34
P49254,26.743445,94.652259,1060.89
P49255,24.392873,92.458028,458.24
P49256,26.59545,96.37021,610.21
P49257,25.958403,94.19594,447.91
P49258,25.398138,96.009015,626.08
P49259,29.5,92.826012,1205.93
P49260,27.251409,94.211804,626.96
P49261,25.355884,93.353497,521.89
P49262,26.23037,93.411377,1032.57
P49263,25.272383,95.313372,713.52
P49264,25.573413,91.704113,683.64
P49265,26.553642,92.764635,1035.71
P49266,26.205911,92.361662,825.72
P49267,23.548098,93.782139,572.97
P49268,29.208137,90.08443,1468.09
P49269,23.247337,93.266447,473.11
P49270,28.294412,94.641776,1039.98
P49271,28.310848,95.444744,1894.25
P49272,25.721079,92.838832,502.39
P49273,24.942855,93.984373,1084.3
P49274,25.54511,93.656404,300.0
P49275,26.87604,95.296012,671.68
P49276,25.805714,95.417821,965.49
P49277,27.83333,93.454809,1551.2
P49278,25.276295,92.334741,333.95
P49279,26.027014,91.498989,951.95
P49280,24.083044,94.475494,846.71
P49281,24.120495,92.871467,486.87
P49282,24.23312,95.486622,766.45
P49283,25.175964,94.253752,704.08
P49284,25.721875,91.209717,628.02
P49285,28.159297,93.589579,1317.28
P49286,27.458615,95.382573,1087.64
P49287,27.679178,93.036606,1288.48
P49288,26.971634,94.120603,803.11
P49289,23.846694,94.726101,324.56
P49290,23.942932,94.599751,593.73
P49291,28.518294,89.836581,1530.03
P49292,24.776487,90.083641,366.0
P49293,26.934644,97.205243,889.22
P49294,25.871408,91.231474,317.34
P49295,26.806542,93.960771,1000.91
P49296,25.393355,93.183569,900.44
P49297,25.409199,92.706623,790.79
P49298,28.955806,91.796391,1471.79
P49299,23.57049,93.388338,446.41
P49300,27.764986,95.859528,1480.93
P49301,22.950451,93.217583,596.24
P49302,28.273124,91.607788,1239.18
P49303,24.282239,93.531924,760.68
P49304,26.84704,94.813041,1091.79
P49305,25.840953,90.792641,911.36
P49306,25.538308,91.547128,998.78
P49307,24.525838,92.967052,424.69
P49308,24.373142,92.451669,300.0
P49309,23.854044,94.56156,742.4
P49310,27.068355,93.10442,667.54
P49311,24.87517,94.705766,829.66
P49312,26.708654,94.278457,1463.67
P49313,26.178552,94.635258,888.97
P49314,24.799097,94.956124,617.15
P49315,27.756682,94.565988,1374.83
P49316,26.800428,94.194029,899.92
P49317,25.318813,92.897697,647.39
P49318,25.504323,92.543922,300.0
P49319,26.534287,89.754778,932.53
P49320,25.675794,93.129912,983.57
P49321,26.520141,93.420646,966.17
P49322,27.492557,94.611222,1689.53
P49323,26.340486,93.371568,1123.39
P49324,24.575564,93.805328,634.06
P49325,23.842427,93.443758,805.66
P49326,27.985535,94.96248,1515.76
P49327,23.365928,93.247145,445.42
P49328,27.441972,94.368145,1025.73
P49329,25.007017,94.57193,1048.87
P49330,26.566475,94.809888,841.09
P49331,27.070782,90.740338,1346.7
P49332,24.440059,95.114525,417.14
P49333,26.377519,92.778594,1059.88
P49334,28.583293,95.233555,1707.23
P49335,23.533639,93.582094,683.79
P49336,23.951576,92.039717,784.72
P49337,26.221041,93.14959,668.92
P49338,26.037757,92.200624,686.53
P49339,24.778557,92.332621,427.41
P49340,25.705962,92.850163,516.43
P49341,25.847555,92.216415,571.66
P49342,25.533074,93.99953,575.27
P49343,24.843393,94.68121,736.83
P49344,27.570746,96.193947,1543.9
P49345,27.196985,95.019985,635.31
P49346,24.230235,93.58471,901.12
P49347,25.495001,92.396882,725.46
P49348,24.780796,93.946177,858.37
P49349,25.47827,93.150035,800.24
P49350,26.14573,93.29095,1251.15
P49351,27.009071,91.610783,1048.16
P49352,22.751707,93.793364,403.81
P49353,29.5,95.112445,1793.81
P49354,24.484484,95.009197,1158.18
P49355,25.663682,94.149781,745.95
